Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel
take 6,pitcher(david),,,take 7,david(pitcher),,,take 8,david(pitcher,,,take 9,AJ,,,take 10,"aj (""bad"" lol)",,,take 11,AJ tripped,,,take 12,AJ,,,take 13,alex,,,take 14,alex,,,take 15,alex,,,take 16,alex,,,take 17,anil,jumped right before data collection,,take 18,anil,,,take 19,anil,,,take 20,corey,,,take 21,corey,,,take 22,corey,,,take 23,hwei,,,take 24,hwei,,,take 25,hwei,,,short 1,short 1,,,short 2,short 2,,,short 3,short 3,,
3.1375,-3.6078,4.593337,-0.27696,3.1375,1.262499,3.529708,0.786665,3.1375,7.056477,9.407657,-1.98437,3.1375,-3.38388,9.267706,3.921571,3.1375,-1.78844,10.58325,0.002939,3.1375,1.458431,6.748585,0.842646,3.1375,-1.98437,9.295696,1.486421,3.1375,3.949562,11.61889,0.254851,3.1375,4.95721,9.435647,1.038578,3.1375,10.86315,15.8734,-1.67647,3.1375,1.822304,32.55558,-1.0327,3.1375,-1.42456,10.33133,0.254851,3.1375,0.478773,10.16339,3.837601,3.1375,5.768927,10.16339,-2.23628,3.1375,-3.49584,12.51457,-0.08103,3.1375,-3.49584,12.51457,-0.08103,3.1375,3.473728,10.7232,-4.7554,3.1375,5.041181,-15.1678,1.34647,3.1375,8.651921,-3.13197,-8.05825,3.1375,3.809611,-17.6309,-9.98957,3.1375,-7.30251,10.58325,4.201474,3.1375,-6.57477,9.155745,2.466079,3.1375,-3.27192,10.49928,0.870636
3.15,-2.09633,4.761278,0.17088,3.15,3.165835,3.557698,0.590734,3.15,7.532311,8.232067,-2.15231,3.15,-3.41187,9.295696,3.921571,3.15,-1.64848,10.63923,-0.05304,3.15,2.662011,4.201474,0.898626,3.15,-2.04035,9.351676,1.37446,3.15,4.341425,11.36697,0.674705,3.15,4.705298,9.547608,0.954607,3.15,9.995452,13.88609,-1.9004,3.15,9.603589,37.95769,-0.97672,3.15,-1.42456,10.21937,0.254851,3.15,1.262499,9.659569,3.837601,3.15,6.664614,11.73085,-2.06834,3.15,-2.96403,12.40261,0.506763,3.15,-2.96403,12.40261,0.506763,3.15,3.529708,12.31864,-5.20324,3.15,6.300741,-15.8395,0.506763,3.15,10.41531,-3.13197,-8.81398,3.15,1.066568,-20.262,-6.51879,3.15,-6.65874,11.03109,3.69765,3.15,-6.40682,9.099764,2.606031,3.15,-3.07599,10.69521,0.646714
3.1625,-0.58486,5.01319,0.618724,3.1625,5.237112,3.949562,0.002939,3.1625,7.616282,7.252409,-2.4602,3.1625,-3.3279,9.211725,3.921571,3.1625,-1.56451,10.80717,-0.08103,3.1625,3.72564,1.542402,1.010587,3.1625,-2.06834,9.519618,1.31848,3.1625,4.95721,10.83516,1.178529,3.1625,4.453386,9.74354,0.954607,3.1625,9.295696,11.39496,-1.64848,3.1625,10.47129,39.49716,0.14289,3.1625,-0.7528,10.19138,0.226861,3.1625,2.130197,9.351676,3.893581,3.1625,6.020839,12.34663,-0.92074,3.1625,-2.60015,12.34663,1.010587,3.1625,-2.60015,12.34663,1.010587,3.1625,2.214167,12.17869,-3.52383,3.1625,6.748585,-15.5036,-0.24897,3.1625,12.12271,-4.92334,-8.67403,3.1625,-1.20064,-20.0381,-3.24393,3.1625,-5.84702,11.03109,3.137845,3.1625,-6.12692,9.239716,2.49407,3.1625,-2.85206,10.52727,0.058919
3.175,0.674705,5.405054,1.038578,3.175,7.756233,5.125151,-0.38892,3.175,7.196429,6.664614,-2.93604,3.175,-3.21594,9.183735,3.949562,3.175,-1.5925,10.97511,-0.08103,3.175,4.593337,-1.50853,0.814656,3.175,-2.15231,9.715549,1.206519,3.175,5.461034,10.05143,1.710343,3.175,4.257454,9.939471,0.898626,3.175,8.62393,8.176087,-1.22863,3.175,10.16339,42.60407,-1.14466,3.175,0.14289,10.30334,0.282841,3.175,2.913923,9.239716,3.949562,3.175,4.089513,11.61889,-0.27696,3.175,-2.32025,12.29065,0.730685,3.175,-2.32025,12.29065,0.730685,3.175,1.514411,11.70286,-3.52383,3.175,6.356722,-14.8319,-0.24897,3.175,13.0184,-7.41447,-8.45011,3.175,2.102206,-16.5393,-0.7528,3.175,-4.86736,11.25501,2.438089,3.175,-5.73506,9.379667,2.102206,3.175,-2.68412,9.82751,0.14289
3.1875,1.878284,6.16079,1.094558,3.1875,11.19903,9.379667,-0.19299,3.1875,6.412702,6.440692,-3.41187,3.1875,-3.07599,9.183735,3.977552,3.1875,-1.73246,11.08707,-0.05304,3.1875,4.95721,-4.41952,0.226861,3.1875,-2.23628,9.883491,1.094558,3.1875,5.489024,9.659569,1.990245,3.1875,4.033532,9.995452,0.870636,3.1875,7.980155,4.341425,-0.69682,3.1875,12.09472,44.36746,-2.32025,3.1875,0.758675,10.38732,0.282841,3.1875,3.445737,9.267706,4.005542,3.1875,2.801962,10.19138,-0.05304,3.1875,-2.1803,12.1507,0.534753,3.1875,-2.1803,12.1507,0.534753,3.1875,0.982597,13.24232,-3.77574,3.1875,6.300741,-13.8522,-0.165,3.1875,13.24232,-10.0456,-8.95394,3.1875,2.52206,-19.3663,-4.36354,3.1875,-4.4755,11.89879,1.766324,3.1875,-5.20324,9.715549,1.570392,3.1875,-2.99202,9.267706,-0.02505
3.2,3.025884,7.280399,1.262499,3.2,14.4459,14.64183,1.010587,3.2,5.321083,6.804565,-3.83172,3.2,-2.88005,9.211725,4.005542,3.2,-1.9004,11.17104,0.002939,3.2,4.705298,-6.49079,-0.41691,3.2,-2.23628,10.10741,1.038578,3.2,5.181132,9.967462,1.766324,3.2,3.921571,9.883491,0.898626,3.2,7.33638,0.282841,0.1149,3.2,14.64183,42.71603,0.870636,3.2,0.982597,10.52727,0.310832,3.2,3.501718,8.763882,4.089513,3.2,3.109855,8.400009,-0.27696,3.2,-2.23628,11.89879,0.646714,3.2,-2.23628,11.89879,0.646714,3.2,0.674705,14.61384,-5.56712,3.2,7.168438,-12.7046,-0.66883,3.2,12.73849,-11.501,-9.26183,3.2,-2.26427,-23.6208,-5.20324,3.2,-4.61545,13.88609,0.842646,3.2,-4.92334,10.35932,1.234509,3.2,-3.57981,8.987803,0.030929
3.2125,3.949562,8.59594,1.206519,3.2125,15.22963,15.08967,1.850294,3.2125,4.341425,7.308389,-4.05564,3.2125,-2.7401,9.239716,4.005542,3.2125,-2.04035,11.25501,0.14289,3.2125,3.865591,-6.96663,-0.92074,3.2125,-2.20829,10.41531,0.982597,3.2125,4.649317,10.47129,1.010587,3.2125,3.837601,9.715549,1.010587,3.2125,5.377063,-3.43986,1.766324,3.2125,14.24997,39.18926,2.410099,3.2125,0.702695,10.75119,0.366812,3.2125,3.053874,8.455989,3.921571,3.2125,2.969904,7.36437,0.14289,3.2125,-2.12432,11.78683,0.758675,3.2125,-2.12432,11.78683,0.758675,3.2125,0.618724,14.83776,-7.30251,3.2125,8.260057,-11.3611,-1.62049,3.2125,12.23467,-11.641,-10.2415,3.2125,0.674705,-19.6182,-0.89275,3.2125,-4.67143,15.11766,0.982597,3.2125,-4.67143,10.89114,1.486421,3.2125,-4.13962,9.407657,0.478773
3.225,4.593337,9.631579,1.206519,3.225,12.96242,11.283,1.150538,3.225,3.837601,8.036136,-4.16761,3.225,-2.7401,9.267706,4.005542,3.225,-2.20829,11.33898,0.254851,3.225,2.466079,-5.51114,-1.08868,3.225,-2.20829,10.77918,0.954607,3.225,4.201474,10.83516,0.282841,3.225,3.893581,9.547608,1.066568,3.225,1.430441,-6.79869,2.634021,3.225,6.748585,35.46656,-0.61285,3.225,0.14289,10.86315,0.422792,3.225,2.885933,8.56795,3.305786,3.225,1.31848,7.36437,0.14289,3.225,-1.98437,11.78683,1.010587,3.225,-1.98437,11.78683,1.010587,3.225,-0.41691,14.69781,-7.83433,3.225,7.896184,-9.76565,-2.32025,3.225,13.91408,-12.0049,-12.6207,3.225,-0.72481,-19.3103,-1.08868,3.225,-5.14726,16.65713,1.766324,3.225,-4.36354,11.08707,1.990245,3.225,-4.11163,10.33133,0.226861
3.2375,5.069171,10.38732,1.31848,3.2375,10.27535,9.715549,0.030929,3.2375,3.529708,8.511969,-4.22359,3.2375,-2.88005,9.183735,4.005542,3.2375,-2.20829,11.36697,0.282841,3.2375,0.870636,-2.7401,-1.00471,3.2375,-2.15231,11.17104,0.982597,3.2375,3.809611,10.66722,-0.08103,3.2375,4.061523,9.295696,1.150538,3.2375,-2.06834,-8.81398,1.514411,3.2375,-2.4602,29.84053,-4.25158,3.2375,-0.36093,10.94712,0.394802,3.2375,3.809611,9.183735,3.305786,3.2375,0.562744,8.064126,0.590734,3.2375,-1.70447,11.81482,0.870636,3.2375,-1.70447,11.81482,0.870636,3.2375,-2.57216,13.99805,-5.84702,3.2375,6.524663,-8.11423,-2.26427,3.2375,16.54517,-14.9159,-16.5113,3.2375,1.878284,-18.1067,0.982597,3.2375,-5.28721,15.92938,1.430441,3.2375,-3.69177,10.89114,2.354118,3.2375,-3.63579,11.8708,-0.55687
3.25,5.181132,11.14305,1.654363,3.25,7.532311,10.47129,-0.97672,3.25,3.389757,8.59594,-3.99966,3.25,-3.10398,9.211725,4.061523,3.25,-2.15231,11.31099,0.254851,3.25,-0.4449,-0.02505,-0.80878,3.25,-2.09633,11.42295,1.038578,3.25,3.473728,10.16339,-0.165,3.25,4.229464,9.071774,1.066568,3.25,-3.52383,-9.3458,-0.89275,3.25,-6.82668,23.17885,-3.21594,3.25,-0.69682,10.97511,0.450783,3.25,4.425396,9.043784,3.221816,3.25,1.962255,8.455989,0.814656,3.25,-1.20064,11.22702,1.010587,3.25,-1.20064,11.22702,1.010587,3.25,-4.55947,13.04639,-4.1956,3.25,5.293093,-6.49079,-1.87241,3.25,13.94207,-19.5902,-20.318,3.25,2.829952,-22.6691,1.822304,3.25,-5.67908,15.39757,1.37446,3.25,-2.99202,10.55526,2.130197,3.25,-3.27192,14.08203,-1.42456
3.2625,4.90123,12.03874,2.018236,3.2625,4.90123,12.06673,-1.42456,3.2625,3.389757,8.511969,-3.49584,3.2625,-3.35589,9.295696,4.061523,3.2625,-2.06834,11.17104,0.198871,3.2625,-1.48054,2.186177,-0.50089,3.2625,-1.95638,11.59089,1.150538,3.2625,3.081864,9.547608,-0.13701,3.2625,4.397405,8.931823,0.926617,3.2625,-3.63579,-8.14222,-2.04035,3.2625,-5.42717,13.46624,-0.10902,3.2625,-0.7528,11.14305,0.478773,3.2625,4.9852,8.204077,3.165835,3.2625,3.249806,9.267706,0.982597,3.2625,-0.86476,10.63923,1.234509,3.2625,-0.86476,10.63923,1.234509,3.2625,-4.81138,12.82247,-5.17525,3.2625,4.033532,-5.14726,-1.76045,3.2625,5.153142,-22.6971,-17.8548,3.2625,2.326128,-25.1883,3.361767,3.2625,-6.40682,13.35428,1.29049,3.2625,-2.29226,10.38732,1.794314,3.2625,-4.16761,15.62149,-1.34059
3.275,4.481376,13.27031,2.298138,3.275,2.773972,13.66217,-1.76045,3.275,3.641669,8.427999,-2.88005,3.275,-3.57981,9.407657,4.089513,3.275,-1.92839,11.0031,0.254851,3.275,-2.04035,3.585689,-0.30495,3.275,-1.76045,11.5629,1.262499,3.275,2.55005,9.547608,0.17088,3.275,4.453386,8.959813,0.842646,3.275,-2.88005,-5.73506,-2.48819,3.275,-4.30756,5.600985,-1.11667,3.275,-0.72481,11.25501,0.506763,3.275,5.377063,6.720595,2.969904,3.275,2.49407,9.687559,0.926617,3.275,-0.64084,10.66722,1.262499,3.275,-0.64084,10.66722,1.262499,3.275,-4.16761,13.04639,-7.55442,3.275,2.801962,-5.00731,-3.15996,3.275,-0.61285,-26.4478,-9.28982,3.275,-0.08103,-24.4325,3.417747,3.275,-7.30251,16.09732,1.486421,3.275,-1.78844,10.38732,1.402451,3.275,-5.67908,16.04134,-0.10902
3.2875,4.145493,14.52987,2.49407,3.2875,1.34647,14.47389,-2.48819,3.2875,4.425396,8.59594,-2.32025,3.2875,-3.6078,9.379667,4.061523,3.2875,-1.87241,10.83516,0.254851,3.2875,-1.95638,3.949562,-0.13701,3.2875,-1.53652,11.39496,1.402451,3.2875,2.270148,9.603589,0.506763,3.2875,4.425396,9.043784,0.674705,3.2875,-0.83677,-3.71976,-2.62814,3.2875,-3.35589,-0.69682,-2.34824,3.2875,-0.61285,11.19903,0.562744,3.2875,6.020839,5.321083,2.941913,3.2875,1.570392,10.33133,0.982597,3.2875,-0.66883,10.86315,1.37446,3.2875,-0.66883,10.86315,1.37446,3.2875,-4.27957,14.38992,-8.31016,3.2875,2.158187,-6.68673,-6.01496,3.2875,-3.13197,-28.5471,-1.62049,3.2875,-1.53652,-21.2137,4.593337,3.2875,-6.91065,16.54517,1.122548,3.2875,-1.3126,10.49928,0.870636,3.2875,-6.93864,15.11766,1.066568
3.3,3.893581,15.14565,2.57804,3.3,0.478773,13.60619,-2.7401,3.3,5.377063,8.987803,-1.98437,3.3,-3.57981,9.407657,3.977552,3.3,-1.81643,10.7232,0.282841,3.3,-1.25662,2.745982,0.030929,3.3,-1.3126,11.19903,1.486421,3.3,2.354118,9.575598,0.562744,3.3,4.425396,9.155745,0.562744,3.3,1.598382,-3.66378,-1.45255,3.3,-1.62049,-8.4781,-0.30495,3.3,-0.58486,11.08707,0.534753,3.3,6.832556,4.229464,2.801962,3.3,1.150538,10.05143,1.038578,3.3,-0.66883,10.49928,1.654363,3.3,-0.66883,10.49928,1.654363,3.3,-5.0353,15.34159,-7.6104,3.3,0.814656,-8.59006,-7.9183,3.3,-5.87501,-25.3842,-0.52888,3.3,-1.87241,-19.5063,5.237112,3.3,-8.50609,14.166,0.702695,3.3,-0.86476,10.7232,0.450783,3.3,-7.80634,14.05404,1.31848
3.3125,4.089513,15.3136,2.49407,3.3125,0.898626,11.75884,-2.1803,3.3125,6.412702,9.155745,-1.92839,3.3125,-3.49584,9.379667,3.921571,3.3125,-1.87241,10.61124,0.282841,3.3125,-0.10902,0.926617,0.226861,3.3125,-1.20064,11.0031,1.570392,3.3125,2.801962,9.267706,0.450783,3.3125,4.425396,9.267706,0.562744,3.3125,2.745982,-4.05564,-0.66883,3.3125,0.590734,-16.0635,2.52206,3.3125,-0.61285,10.91913,0.534753,3.3125,7.168438,3.78162,1.906275,3.3125,3.277796,9.575598,-0.61285,3.3125,-0.64084,9.659569,2.186177,3.3125,-0.64084,9.659569,2.186177,3.3125,-6.37883,14.89374,-6.51879,3.3125,-1.84442,-10.4934,-8.86996,3.3125,-3.41187,-20.8498,-2.60015,3.3125,-0.86476,-18.2467,5.712946,3.3125,-6.60276,15.78943,2.214167,3.3125,-0.66883,11.03109,0.226861,3.3125,-8.50609,13.77413,1.178529
3.325,4.061523,14.97771,2.438089,3.325,2.606031,10.10741,-1.11667,3.325,7.280399,9.043784,-1.95638,3.325,-3.46785,9.379667,3.949562,3.325,-1.9004,10.61124,0.254851,3.325,0.954607,-0.19299,0.310832,3.325,-1.22863,10.97511,1.598382,3.325,3.641669,8.62393,0.282841,3.325,4.425396,9.435647,0.534753,3.325,4.369415,-2.90805,-1.84442,3.325,4.593337,-18.3866,3.557698,3.325,-0.66883,10.55526,0.562744,3.325,7.728243,3.837601,0.842646,3.325,5.069171,10.21937,-1.3126,3.325,-0.69682,8.735891,1.766324,3.325,-0.69682,8.735891,1.766324,3.325,-7.94629,13.55021,-4.50349,3.325,-3.71976,-11.4171,-8.70202,3.325,1.262499,-20.0381,-2.99202,3.325,-0.33294,-19.0024,5.796917,3.325,-6.32285,14.94972,0.814656,3.325,-0.92074,11.17104,0.338822,3.325,-8.4781,14.33394,0.898626
3.3375,3.865591,14.36193,2.326128,3.3375,4.453386,9.043784,-0.27696,3.3375,7.812214,8.511969,-2.15231,3.3375,-3.49584,9.519618,3.893581,3.3375,-1.92839,10.61124,0.310832,3.3375,1.906275,-0.33294,0.310832,3.3375,-1.39657,11.0031,1.570392,3.3375,4.201474,8.120106,0.338822,3.3375,4.397405,9.491628,0.506763,3.3375,5.852897,-1.56451,-0.78079,3.3375,6.300741,-12.9565,2.242158,3.3375,-0.69682,10.21937,0.450783,3.3375,7.840204,4.117503,1.234509,3.3375,7.42035,10.21937,-1.87241,3.3375,-1.06069,7.980155,1.122548,3.3375,-1.06069,7.980155,1.122548,3.3375,-8.92595,11.84281,-2.32025,3.3375,-4.72741,-12.6207,-8.50609,3.3375,1.010587,-22.1653,-2.12432,3.3375,-0.64084,-20.0661,6.048829,3.3375,-6.1829,13.97006,0.310832,3.3375,-1.39657,11.08707,0.730685,3.3375,-9.09389,15.92938,0.478773
3.35,3.473728,13.55021,2.074216,3.35,6.244761,8.59594,-0.08103,3.35,7.924175,7.756233,-2.40422,3.35,-3.49584,9.659569,3.921571,3.35,-1.9004,10.61124,0.282841,3.35,2.634021,0.1149,0.338822,3.35,-1.56451,10.94712,1.570392,3.35,4.173484,7.896184,0.646714,3.35,4.257454,9.491628,0.534753,3.35,5.796917,-1.81643,2.634021,3.35,4.005542,-6.60276,1.598382,3.35,-0.69682,10.21937,0.394802,3.35,7.42035,5.293093,2.298138,3.35,8.903833,13.94207,-0.47289,3.35,-1.14466,7.028487,1.31848,3.35,-1.14466,7.028487,1.31848,3.35,-8.84197,10.33133,-0.55687,3.35,-6.15491,-14.552,-8.00227,3.35,-2.06834,-21.9974,-1.17265,3.35,-1.67647,-21.7175,5.377063,3.35,-5.93099,12.79447,0.17088,3.35,-2.01236,10.86315,0.842646,3.35,-7.80634,15.67747,0.926617
3.3625,2.941913,12.65452,1.710343,3.3625,8.036136,8.59594,-0.27696,3.3625,7.784223,7.056477,-2.54417,3.3625,-3.43986,9.74354,3.893581,3.3625,-1.81643,10.66722,0.17088,3.3625,3.025884,0.702695,0.338822,3.3625,-1.62049,10.83516,1.598382,3.3625,3.669659,8.064126,0.982597,3.3625,4.089513,9.407657,0.646714,3.3625,5.796917,-3.6078,6.300741,3.3625,1.878284,-2.7401,0.982597,3.3625,-0.80878,10.58325,0.282841,3.3625,8.735891,7.896184,1.906275,3.3625,7.728243,21.10757,-0.94873,3.3625,-0.66883,6.916526,1.906275,3.3625,-0.66883,6.916526,1.906275,3.3625,-8.00227,9.183735,0.1149,3.3625,-7.16256,-14.468,-6.40682,3.3625,-2.57216,-22.6971,1.430441,3.3625,-2.1803,-22.8651,4.285444,3.3625,-5.70707,11.5629,0.590734,3.3625,-2.26427,10.7232,0.674705,3.3625,-7.0506,13.38227,3.277796
3.375,2.270148,12.06673,1.37446,3.375,9.127755,8.679911,-0.69682,3.375,7.532311,6.720595,-2.62814,3.375,-3.41187,9.74354,3.893581,3.375,-1.78844,10.75119,0.14289,3.375,3.025884,1.150538,0.226861,3.375,-1.64848,10.66722,1.682353,3.375,3.053874,8.372018,1.066568,3.375,3.977552,9.379667,0.702695,3.375,8.232067,-4.95133,6.664614,3.375,1.514411,-0.22098,-0.13701,3.375,-1.0327,10.77918,0.282841,3.375,12.68251,11.50692,2.438089,3.375,9.127755,35.99838,-0.69682,3.375,-0.13701,7.672263,2.745982,3.375,-0.13701,7.672263,2.745982,3.375,-6.88266,9.855501,-0.72481,3.375,-6.35084,-12.8726,-4.64344,3.375,-1.45255,-23.3969,2.829952,3.375,-3.15996,-25.0763,3.165835,3.375,-5.67908,10.94712,-0.50089,3.375,-2.06834,10.4433,0.310832,3.375,-12.8166,13.69016,-1.78844
3.3875,1.682353,11.53491,1.206519,3.3875,9.043784,8.679911,-1.14466,3.3875,7.504321,6.664614,-2.88005,3.3875,-3.41187,9.687559,3.865591,3.3875,-1.78844,10.77918,0.17088,3.3875,2.52206,1.34647,0.08691,3.3875,-1.67647,10.58325,1.682353,3.3875,2.717991,8.735891,0.814656,3.3875,4.145493,9.295696,0.618724,3.3875,12.37462,-3.66378,4.509366,3.3875,2.158187,1.962255,-1.34059,3.3875,-1.39657,10.7232,0.310832,3.3875,16.60115,14.27796,1.990245,3.3875,9.715549,55.9834,0.394802,3.3875,0.08691,7.896184,2.997894,3.3875,0.08691,7.896184,2.997894,3.3875,-5.98697,11.95477,-2.15231,3.3875,-4.64344,-11.3331,-3.80373,3.3875,-1.25662,-22.7531,4.425396,3.3875,-3.77574,-26.5318,3.389757,3.3875,-5.81903,11.0031,-1.50853,3.3875,-2.06834,10.52727,-0.13701,3.3875,-14.3281,17.41286,0.954607
3.4,1.402451,11.17104,1.010587,3.4,8.036136,8.707901,-1.73246,3.4,7.700253,6.608634,-3.10398,3.4,-3.41187,9.575598,3.893581,3.4,-1.76045,10.80717,0.198871,3.4,1.710343,1.430441,0.002939,3.4,-1.67647,10.58325,1.598382,3.4,2.690001,8.903833,0.618724,3.4,4.453386,9.211725,0.590734,3.4,13.10237,-0.66883,3.949562,3.4,2.801962,3.585689,-1.81643,3.4,-1.73246,10.55526,0.338822,3.4,16.32124,13.8581,0.646714,3.4,12.26266,52.59658,-0.30495,3.4,0.450783,6.356722,2.829952,3.4,0.450783,6.356722,2.829952,3.4,-5.79104,13.97006,-3.38388,3.4,-3.10398,-9.73766,-3.07599,3.4,-2.82407,-21.6335,4.369415,3.4,-3.27192,-27.3435,4.649317,3.4,-5.76305,12.12271,-0.83677,3.4,-2.06834,10.61124,-0.47289,3.4,-12.9285,16.54517,2.913923
3.4125,1.37446,10.91913,0.786665,3.4125,6.720595,8.931823,-2.29226,3.4125,7.756233,6.664614,-3.3279,3.4125,-3.38388,9.491628,3.949562,3.4125,-1.84442,10.83516,0.226861,3.4125,0.786665,1.37446,-0.19299,3.4125,-1.70447,10.58325,1.598382,3.4125,3.221816,9.099764,0.450783,3.4125,4.705298,9.211725,0.562744,3.4125,10.47129,1.934265,3.417747,3.4125,3.081864,3.221816,-1.76045,3.4125,-1.95638,10.52727,0.338822,3.4125,13.15835,12.40261,-1.34059,3.4125,16.82507,51.05712,-2.48819,3.4125,0.394802,5.181132,2.242158,3.4125,0.394802,5.181132,2.242158,3.4125,-6.43481,14.47389,-2.68412,3.4125,-1.34059,-8.17021,-2.62814,3.4125,-4.64344,-21.3536,4.95721,3.4125,-1.00471,-30.0586,5.01319,3.4125,-5.45516,12.37462,-0.36093,3.4125,-1.64848,10.89114,-0.80878,3.4125,-11.2771,10.77918,2.857943
3.425,1.654363,10.7232,0.702695,3.425,5.545005,9.211725,-2.51618,3.425,7.756233,6.692604,-3.29991,3.425,-3.29991,9.435647,4.033532,3.425,-1.87241,10.89114,0.338822,3.425,-0.13701,1.37446,-0.27696,3.425,-1.67647,10.66722,1.542402,3.425,4.285444,9.155745,0.450783,3.425,4.789269,9.351676,0.646714,3.425,8.483979,2.466079,3.389757,3.425,2.382109,1.990245,-1.48054,3.425,-1.95638,10.58325,0.338822,3.425,11.14305,13.74614,-2.7401,3.425,12.96242,47.30643,-13.3484,3.425,0.226861,5.796917,1.682353,3.425,0.226861,5.796917,1.682353,3.425,-6.57477,13.15835,-1.56451,3.425,0.758675,-7.30251,-2.40422,3.425,-3.74775,-21.5215,5.740937,3.425,1.822304,-33.0535,5.097161,3.425,-4.7554,10.80717,-0.78079,3.425,-1.39657,11.08707,-0.36093,3.425,-8.39413,7.308389,3.305786
3.4375,1.962255,10.4433,0.814656,3.4375,4.789269,9.407657,-2.60015,3.4375,7.476331,6.748585,-2.01236,3.4375,-3.3279,9.379667,4.005542,3.4375,-2.01236,10.91913,0.338822,3.4375,-0.86476,1.29049,-0.41691,3.4375,-1.56451,10.66722,1.598382,3.4375,4.95721,9.043784,0.702695,3.4375,4.873239,9.435647,0.786665,3.4375,7.952165,1.682353,3.585689,3.4375,1.122548,1.262499,-0.94873,3.4375,-1.62049,10.69521,0.310832,3.4375,10.05143,16.90904,-3.10398,3.4375,6.496673,37.56583,-22.5292,3.4375,0.1149,7.140448,1.542402,3.4375,0.1149,7.140448,1.542402,3.4375,-4.92334,12.03874,-1.53652,3.4375,2.941913,-6.85467,-2.12432,3.4375,-2.51618,-20.8778,6.328731,3.4375,6.440692,-33.8373,3.305786,3.4375,-4.4755,9.491628,-0.80878,3.4375,-1.53652,11.08707,0.646714,3.4375,-6.91065,7.840204,4.005542
3.45,2.298138,10.1354,0.982597,3.45,4.481376,9.295696,-2.65613,3.45,6.972507,6.916526,0.002939,3.45,-3.29991,9.295696,3.949562,3.45,-2.06834,10.91913,0.282841,3.45,-1.36858,1.234509,-0.58486,3.45,-1.48054,10.66722,1.654363,3.45,5.01319,8.847852,1.430441,3.45,4.9852,9.519618,0.842646,3.45,7.672263,1.34647,3.109855,3.45,-0.19299,1.234509,0.1149,3.45,-1.08868,10.97511,0.310832,3.45,8.819862,19.45615,-3.10398,3.45,8.064126,27.88121,-28.4911,3.45,0.14289,7.672263,1.570392,3.45,0.14289,7.672263,1.570392,3.45,-3.15996,11.39496,-0.69682,3.45,5.041181,-6.21089,-1.95638,3.45,-1.50853,-21.3536,6.888536,3.45,11.70286,-32.6057,-1.25662,3.45,-3.27192,10.07942,0.562744,3.45,-1.84442,11.05908,0.982597,3.45,-5.73506,10.89114,4.481376
3.4625,2.662011,9.715549,1.206519,3.4625,4.285444,8.903833,-2.4602,3.4625,6.18878,7.140448,1.094558,3.4625,-3.27192,9.239716,3.977552,3.4625,-2.04035,10.91913,0.198871,3.4625,-1.62049,1.234509,-0.89275,3.4625,-1.34059,10.66722,1.654363,3.4625,4.565347,8.679911,2.074216,3.4625,5.181132,9.603589,0.926617,3.4625,7.196429,1.766324,3.669659,3.4625,-0.80878,1.206519,0.870636,3.4625,-0.61285,11.08707,0.394802,3.4625,7.700253,19.23223,-3.048,3.4625,15.92938,22.98292,-32.9136,3.4625,0.338822,6.748585,1.514411,3.4625,0.338822,6.748585,1.514411,3.4625,-1.73246,11.33898,0.030929,3.4625,6.552653,-4.72741,-2.48819,3.4625,-2.15231,-22.1093,7.252409,3.4625,14.52987,-31.5421,-4.72741,3.4625,-2.60015,10.52727,0.898626,3.4625,-2.04035,10.80717,0.674705,3.4625,-4.50349,12.90644,4.593337
3.475,2.913923,9.407657,1.486421,3.475,4.201474,8.651921,-2.12432,3.475,4.313435,7.36437,0.758675,3.475,-3.24393,9.211725,4.005542,3.475,-2.01236,10.89114,0.14289,3.475,-1.70447,1.34647,-1.62049,3.475,-1.28461,10.66722,1.710343,3.475,4.089513,8.511969,2.382109,3.475,5.349073,9.519618,0.898626,3.475,6.496673,2.410099,4.313435,3.475,-1.17265,1.178529,0.870636,3.475,-0.30495,11.08707,0.534753,3.475,6.972507,17.66478,-2.88005,3.475,32.38764,20.1839,-32.7456,3.475,0.758675,4.481376,1.486421,3.475,0.758675,4.481376,1.486421,3.475,-0.97672,11.53491,-0.02505,3.475,6.860546,-3.43986,-3.21594,3.475,-2.99202,-22.9491,7.168438,3.475,15.48154,-32.9136,-8.95394,3.475,-2.79608,8.511969,-2.40422,3.475,-2.1803,10.7232,0.058919,3.475,-3.21594,12.65452,4.369415
